Track	Artist	URI	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature	chorusHit	sections
Lonely And Gone	Montgomery Gentry	spotify:track:3DZ9lFH4NBO4FjRJAnQYef	0.531	0.696	4	-6.729	1	0.0258	0.15	0.00016	0.36	0.488	163.912	199599	4	35.95512	12	1
Walk Away Renee	The Left Banke	spotify:track:4wfK7KMFTFMNDDfKDe1aWi	0.474	0.436	9	-11.715	1	0.0284	0.254	0	0.294	0.588	118.314	162907	4	23.79617	9	0
Better Days (And the Bottom Drops Out)	Citizen King	spotify:track:460Wn6Dq2uMviG5nPXtPnb	0.758	0.896	9	-3.311	1	0.0501	0.173	3.18e-05	0.136	0.797	94.911	207027	4	28.05165	9	0
Gin And Juice (feat. Dat Nigga Daz)	Snoop Dogg	spotify:track:0WKYRFtH6KKbaNWjsxqm70	0.549	0.853	7	-4.293	1	0.188	0.0285	0.000296	0.618	0.346	94.695	211493	4	57.0554	9	0
Shine	Collective Soul	spotify:track:1HZ3cUZUw5htSFmah1V8Ko	0.54	0.423	6	-8.799	1	0.0283	0.294	0.0884	0.152	0.353	150.135	306040	4	39.82054	12	0
Tea Merchants	Rachel Grimes	spotify:track:0pB2PWMGnAHGDqtOPMXMRC	0.311	0.0652	0	-16.387	1	0.0499	0.978	0.875	0.0799	0.165	136.073	296560	3	50.05205	12	0
Guess I'm Falling In Love - Live At The Gymnasium, New York/1967	The Velvet Underground	spotify:track:4eYlXlsyPdYkkzJidgI2rZ	0.637	0.904	0	-6.509	1	0.0352	0.658	0.344	0.0802	0.942	129.473	250759	4	70.51346	10	0
Living In Sin	Bon Jovi	spotify:track:4urd42euwvihhC3j1G8Jt2	0.267	0.793	4	-7.12	1	0.0415	0.0247	0	0.0634	0.526	174.118	279053	4	29.48887	15	1
Goodbye	Tevin Campbell	spotify:track:2rVXKUyHxMoWk7vTyOcYIH	0.607	0.714	5	-9.776	0	0.0536	0.00805	1.24e-05	0.213	0.573	165.939	270652	4	31.80039	11	1
Love You All My Lifetime	Chaka Khan	spotify:track:2yTswsiLkNGzzzX54WroNS	0.693	0.827	10	-6.437	0	0.0483	0.0114	0.189	0.32	0.906	103.087	281680	4	72.96594	12	1
Supersatellite	Our Lady Peace	spotify:track:1iju3YCqz2XEf6e4K4n4cp	0.513	0.834	8	-7.445	1	0.0373	0.00189	0.0058	0.0889	0.525	99.714	223573	4	41.05302	8	0
Are We Ourselves?	The Fixx	spotify:track:2JSHi2oUAuGsQ1cq5fyvPa	0.625	0.731	7	-10.895	1	0.0452	0.00775	0.0134	0.274	0.972	139.27	149267	4	29.1878	8	0
Once	Pearl Jam	spotify:track:4nRyBgsqXEP2oPfzaMeZr7	0.413	0.885	2	-7.695	0	0.0777	0.00535	1.97e-06	0.166	0.211	113.807	231368	4	39.59274	9	0
Soulution	Utah Saints	spotify:track:3QF9Fpqswa34bZKNlZ9od5	0.54	0.759	10	-13.91	0	0.0396	0.000469	0.856	0.291	0.434	97.604	332106	4	63.62191	11	0
If You're Serious	Riff	spotify:track:1moqVeiFEOxtXaPNEtS3md	0.618	0.277	8	-14.381	1	0.0289	0.692	0	0.101	0.214	92.985	220707	4	33.06228	12	1
Interzone	Psychic TV	spotify:track:55zW2QCuVOslK8DxUCU2n4	0.715	0.351	5	-14.272	0	0.0334	0.186	0.139	0.183	0.533	95.327	193867	4	46.84587	10	0
A Man Ain't Made Of Stone	Randy Travis	spotify:track:0zfROzbYJMHs9xz6XeDrRl	0.472	0.485	8	-8.412	1	0.0274	0.0655	1.76e-05	0.0801	0.277	138.788	213507	4	43.10834	9	1
It's Over Now	Deborah Cox	spotify:track:2iUwgnyYykjFu1f7YikoTX	0.811	0.516	5	-6.994	0	0.0734	0.198	0	0.0994	0.544	120.089	260093	4	48.30793	10	1
St. James Infirmary Blues - Traditional	The White Stripes	spotify:track:6OsqRJQKRlUzufkZJ07cpv	0.603	0.839	0	-4.361	0	0.0339	0.693	0.627	0.211	0.721	118.72	144267	4	24.42598	8	0
Everything's Gonna Be Alright	Sweetbox	spotify:track:1ifq3DVpguU02W6Prh5T3u	0.643	0.584	2	-9.073	1	0.0462	0.253	0	0.089	0.589	84.983	194133	4	35.61446	10	1
The Ways Of The Wind	P.M. Dawn	spotify:track:2n6G1C83EJgZdUwEcd4PHP	0.736	0.5	7	-13.336	1	0.0408	0.32	0	0.107	0.493	109.95	271293	4	53.69582	11	1
Coming On Strong	Brenda Lee	spotify:track:3IVYAkuJ62oqVCy17YMGuX	0.492	0.394	0	-12.889	1	0.0465	0.327	0	0.533	0.766	149.655	122307	4	23.59241	9	0
I'm No Angel	Madleen Kane	spotify:track:2sS5NLZReTwtxJf52kGmBQ	0.831	0.574	5	-8.206	1	0.0428	0.183	0.142	0.754	0.511	126.87	401573	4	16.93324	16	0
What Can You Do for Me	Utah Saints	spotify:track:5G760aZ3umyQclyaU3mxd5	0.572	0.949	6	-6.516	1	0.043	0.00134	0.219	0.715	0.587	121.186	368307	4	33.59321	9	0
Travel With Your Mind	The Seeds	spotify:track:3ferpFGWPYGaZ0GmkEYQgD	0.602	0.541	9	-11.876	1	0.039	0.0807	0.000281	0.175	0.528	118.305	192307	4	25.6596	9	0
Fire Escape	Fastball	spotify:track:2jqua17r7DJuqRXl1uJwJM	0.576	0.813	6	-5.69	1	0.0297	0.00354	0.143	0.0712	0.857	125.686	201133	4	52.60202	8	1
Lily Was Here	David A. Stewart Introducing Candy Dulfer	spotify:track:5I7xuoUbDp41WnhL4B86J7	0.754	0.693	4	-5.79	0	0.0279	0.41	0.041	0.0623	0.965	108.012	261240	4	28.79214	12	1
A Teenager In Love	Marty Wilde	spotify:track:4ZfcGNBSbemumJo9ZnVxUw	0.606	0.393	9	-9.813	0	0.0435	0.815	0	0.268	0.718	84.75	140093	4	52.62552	5	0
(It's Just) The Way That You Love Me	Paula Abdul	spotify:track:41DB7gQ5IraC9I2ICfSLf2	0.805	0.863	1	-5.074	1	0.095	0.0693	0.000293	0.041	0.833	119.982	241107	4	35.86205	10	1
I Still Love You	Next	spotify:track:6zZJkvtu3N9GhbSQdVzsKT	0.578	0.447	9	-10.49	0	0.0682	0.506	0	0.308	0.783	170.775	254200	4	36.01982	12	1
Don't Stop The Feeling	Roy Ayers	spotify:track:3ZDW6AElGDqEchxoMvFwQ4	0.875	0.518	3	-13.452	1	0.2	0.0651	0.0266	0.348	0.73	114.555	495800	4	38.80809	16	0
Leave A Light On	Belinda Carlisle	spotify:track:6XEoRP3ligos6GnuCkxBkj	0.557	0.824	2	-9.053	1	0.0524	0.0291	0	0.0829	0.549	128.688	277293	4	23.35767	9	1
Mockingbirds	Grant Lee Buffalo	spotify:track:73UlpUGNpK7qXbHf5OgTKA	0.461	0.472	1	-10.443	1	0.0344	0.37	2.37e-06	0.0612	0.254	129.127	280120	4	53.6767	10	0
Something Got Me Started	Simply Red	spotify:track:5wWTUOSoqPo8DO9IMeVc68	0.758	0.735	7	-7.105	1	0.0364	0.00097	0.062	0.0728	0.678	110.53	236226	4	52.58197	11	1
Pop A Top	Alan Jackson	spotify:track:3KIUKvwteP1HFA5UcvvL11	0.699	0.477	2	-9.339	1	0.031	0.291	0	0.164	0.83	118.382	185427	4	22.02614	8	1
Ramblin' Rose	MC5	spotify:track:2dQ5GfyCeC56aBWnKU1Qgz	0.302	0.846	11	-4.638	0	0.188	0.0406	0.0144	0.534	0.686	153.274	186200	4	48.85075	10	0
Last Kiss	Pearl Jam	spotify:track:0QnONzv3TvHAWk294h6DaQ	0.622	0.692	7	-6.97	1	0.0276	0.363	0.000158	0.193	0.774	112.053	195467	4	62.63883	8	1
Panic In Cicero	The Jesus Lizard	spotify:track:0lEvuxbPvCRPPddI564riO	0.446	0.731	7	-10.51	1	0.0434	4.5e-05	0.2	0.394	0.556	107.346	207493	4	47.21639	8	0
She Ain't Going Nowhere	Guy Clark	spotify:track:75WQivypwbWNM6YLPiVoCv	0.5	0.251	2	-9.912	1	0.0311	0.65	0	0.156	0.352	132.29	206640	4	37.66614	11	0
Discotheque	U2	spotify:track:3IrhUrZKAkJ8LsFtH71fOT	0.581	0.825	4	-9.689	0	0.0373	0.000859	0.095	0.11	0.663	120.362	318667	4	43.01562	11	1
I Don't Care	Magnapop	spotify:track:651kKFWjzSKDWmc8Ykb9jY	0.298	0.986	0	-6.887	1	0.17	5.96e-05	0.0436	0.195	0.239	146.406	161933	4	42.75082	8	0
Skinned	Blind Melon	spotify:track:1LnNC5LlJfLWISdy8tnZw3	0.633	0.623	7	-7.895	1	0.0498	0.597	0	0.0428	0.924	140.518	117973	4	35.41382	6	0
All The Small Things	Blink-182	spotify:track:2m1hi0nfMR9vdGC8UcrnwU	0.434	0.897	0	-4.918	1	0.0488	0.0103	0	0.612	0.684	148.726	167067	4	46.14371	8	1
I Was Only Playing Games	Unit 42	spotify:track:6gFZUzHzCd2bPFk4811ZXd	0.423	0.504	9	-8.314	1	0.03	0.48	0	0.191	0.168	97.319	162080	4	24.86594	9	0
Flowers and Beads	Iron Butterfly	spotify:track:1ja9IrXECLAXvDj9cCFHeW	0.563	0.488	5	-9.874	1	0.0345	0.286	0	0.368	0.564	120.621	189027	4	45.99531	5	0
C.R.E.A.M. (Cash Rules Everything Around Me)	Wu-Tang Clan	spotify:track:61QU5MPwOReHIAfnY4vh54	0.675	0.659	9	-8.787	0	0.95	0.706	0	0.113	0.172	79.457	158427	1	77.85195	5	1
Sweet Surrender	Sarah McLachlan	spotify:track:46ShsS3tyqJAJdxUjPezdI	0.627	0.467	9	-9.81	1	0.0321	0.00286	0	0.11	0.61	113.01	240613	4	31.59659	9	1
Play It Back	Dr. Lonnie Smith	spotify:track:4xctl0zK5BjbevWdQ9kBFZ	0.582	0.731	1	-11.922	1	0.0379	0.279	0.703	0.664	0.912	110.704	575707	4	74.36187	26	0
I'm Your Angel	R. Kelly & Celine Dion	spotify:track:0QWFiyhOqFu9RP8qzP6z5L	0.62	0.504	0	-7.26	1	0.0301	0.669	0	0.11	0.266	112.681	332067	4	40.28712	10	1
House Of Broken Love	Great White	spotify:track:0tFscEe2fMwsHflVPsyaAD	0.581	0.468	9	-15.763	0	0.0314	0.0251	0.0845	0.0831	0.49	116.04	358427	3	23.19227	20	1
Who'll Be The Next In Line	The Knack	spotify:track:2LHJkyvjBD60fa9ewah7YW	0.391	0.908	0	-7.571	1	0.0536	0.151	0	0.181	0.691	92.497	118360	4	22.18081	8	0
The Other Place	The Seeds	spotify:track:5M12ORygcDzc4vgpdtVvsf	0.608	0.408	10	-15.859	1	0.0411	0.0314	0.00488	0.28	0.839	118.808	144800	4	34.06565	10	0
Miller's Cave	Hank Snow	spotify:track:7G5oizAveeLJFYPxuHkdlE	0.462	0.539	7	-7.402	1	0.0297	0.519	0	0.146	0.519	90.094	157053	4	55.89078	6	0
Tic Tic Tac	Fruit De La Passion	spotify:track:2ysIFD6lMZtIIqF9KVUwEo	0.835	0.942	7	-8.858	0	0.0581	0.0532	0.00093	0.076	0.956	104.995	229467	4	31.95154	12	1
Champagne From A Paper Cup	Death Cab for Cutie	spotify:track:3flm6AsfohZvcfvi1NZIpu	0.567	0.541	4	-9.314	0	0.045	0.458	2.23e-05	0.0916	0.541	57.056	158960	4	18.93112	5	0
Just One Of Those Things	Blossom Dearie	spotify:track:1q9jHbPnBuYSKynFABqK2i	0.668	0.0784	7	-18.976	1	0.328	0.899	0.0185	0.11	0.481	51.563	120560	4	38.42709	4	0
Do G's Get To Go To Heaven?	Richie Rich	spotify:track:3poe663PviYQ1w9VybzNGj	0.673	0.427	2	-10.131	1	0.248	0.602	0.000663	0.096	0.444	84.127	359493	4	77.71267	11	1
Shoop	Salt-N-Pepa	spotify:track:0Pu71wxadDlB8fJXfjIjeJ	0.939	0.675	0	-7.232	1	0.211	0.0915	0	0.0565	0.795	96.918	248573	4	22.80835	11	1
Soul Inspiration	Anita Baker	spotify:track:6tB4PBScwCaD94sZUfjygA	0.653	0.662	6	-7.03	1	0.026	0.382	0	0.0859	0.51	104.026	319400	4	20.19731	14	1
All My Life	K-Ci & JoJo	spotify:track:5GorFaKkP2mLREQvhSblIg	0.629	0.511	1	-8.651	1	0.0326	0.114	3.91e-06	0.0588	0.181	128.038	331240	4	24.89624	12	1
The Moment	Kenny G	spotify:track:2YpjoEkXlkT5TBM2T7Hzkh	0.265	0.31	10	-12.247	1	0.0359	0.64	0.00349	0.185	0.194	181.174	361467	4	43.30927	18	1
The Sparrows And The Nightingales	Wolfsheim	spotify:track:6vn9xanSr1R8r4NlWEFlUu	0.664	0.58	2	-11.106	1	0.031	0.101	1.23e-05	0.375	0.399	121.901	280467	4	32.88601	10	0
The City Is Mine	Jay-Z Featuring BLACKstreet	spotify:track:3qA9K2uI9v3lxq9ZFFtOmN	0.888	0.702	0	-4.059	0	0.209	0.00358	0	0.0358	0.754	97.954	242573	4	29.31391	10	1
Every Time I Close My Eyes	Babyface	spotify:track:2ezqQeBiC72gwMJoO4w1hA	0.655	0.417	5	-7.702	1	0.025	0.0624	0	0.0965	0.279	143.674	296267	4	17.23807	16	1
The Other Song	Spirit	spotify:track:0Xh5h7NT92FHhONKypTeKd	0.422	0.408	6	-9.131	0	0.0577	0.311	0.00158	0.39	0.367	160.018	330000	3	34.8239	18	0
Can't Stop This Thing We Started	Bryan Adams	spotify:track:753VOnELPOptUFMm7H10Vc	0.497	0.93	9	-3.902	1	0.0444	0.0112	0	0.354	0.47	113.086	195933	4	21.81515	10	1
Summer of Love - Summer Party Mix	The B-52's	spotify:track:3g3Rw6U8MMlKTMpYcfIUcZ	0.726	0.973	8	-4.43	1	0.047	0.013	0.011	0.0652	0.968	130.552	364933	4	30.84828	12	0
Not In This Whole World	Lulu	spotify:track:5BXvQPzX3QWc5lZNvXpTRW	0.395	0.651	2	-8.556	1	0.0329	0.626	1.79e-05	0.269	0.725	167.312	110773	3	29.55488	8	0
I Got A Girl	Tripping Daisy	spotify:track:5fxfwjQ1OmbnkOlg39HsSO	0.617	0.838	7	-8.577	1	0.0498	0.00968	0	0.105	0.686	134.639	245707	4	35.28135	12	0
Heartbreaker	Mariah Carey Featuring Jay-Z	spotify:track:0jsANwwkkHyyeNyuTFq2XO	0.524	0.816	1	-5.872	1	0.37	0.384	0	0.349	0.789	200.031	285707	4	26.28229	14	1
Cords of Love	Chris & Cosey	spotify:track:6Xvo7l5oEchq5bUOTvOg4A	0.678	0.646	11	-15.232	0	0.0285	0.0448	0.000704	0.256	0.885	132.973	244533	4	19.9664	11	0
Dreamin' of Love	Stevie B	spotify:track:40bUx81llF44hfd73XuXe8	0.699	0.661	7	-14.05	1	0.0623	0.0187	0.000576	0.19	0.666	119.997	246933	4	32.68834	8	0
Basket Case	Green Day	spotify:track:6L89mwZXSOwYl76YXfX13s	0.442	0.943	3	-3.205	1	0.0602	0.00293	8.71e-06	0.091	0.781	85.064	181533	4	172.64238	3	0
Shot in the Night	Paul Parker	spotify:track:1b3kI206wj4EvGLSOdVCQ7	0.682	0.866	9	-4.955	0	0.153	0.00204	0.0742	0.044	0.665	127.312	365213	4	64.93122	14	0
Always	Erasure	spotify:track:5QQCp4fQiU9I2FU9FvJVV2	0.596	0.731	5	-9.961	1	0.0284	0.296	3.64e-06	0.301	0.308	103.027	237800	4	41.03304	11	1
Mambo No. 5 (A Little Bit Of...)	Lou Bega	spotify:track:6x4tKaOzfNJpEJHySoiJcs	0.622	0.807	5	-6.752	0	0.408	0.103	0	0.306	0.892	174.06	220293	4	48.4912	10	1
Dandy Life	Collective Soul	spotify:track:3taHOT15C0OsmXh6voXCdN	0.567	0.76	4	-7.303	1	0.0302	0.000569	0.844	0.125	0.747	94.038	243227	4	69.07365	9	0
Autumn Sweater	Yo La Tengo	spotify:track:4R7kumtHnf5SsKyPYrVO5r	0.628	0.455	7	-12.436	1	0.0427	0.141	0.693	0.135	0.858	102.09	318373	4	38.1916	12	0
Don't Let It Go To Your Head	Brand Nubian	spotify:track:5wwLfjdiSHsgKyEO6V5rDe	0.849	0.495	6	-10.399	0	0.204	0.00243	3.53e-06	0.0722	0.666	99.872	244640	4	65.58327	8	1
Sometimes Always	The Jesus And Mary Chain	spotify:track:11sxpJrfYJFxkA77PauDj4	0.447	0.725	6	-9.902	1	0.0292	0.00106	0.0157	0.105	0.597	116.286	151960	4	26.43734	8	1
Caught Out There	Kelis	spotify:track:1nZkrUFLq265za9lofFO3p	0.848	0.691	7	-6.775	1	0.093	0.0512	0.00803	0.0723	0.922	92.996	291707	4	59.72263	12	1
Little Demon	Screamin' Jay Hawkins	spotify:track:4H6wEpmIQqfQI9xgePxANM	0.777	0.617	8	-8.424	1	0.0584	0.654	2.95e-06	0.205	0.962	94.734	143160	4	26.67623	12	0
I Want to Be Happy	Helen Shapiro	spotify:track:4OD6QhSh77C91qx3A6KKZE	0.546	0.541	7	-11.998	1	0.181	0.582	0	0.13	0.635	140.609	140293	4	31.38395	8	0
Watchmaker	Excuse 17	spotify:track:6N1VZL8KK4HV7EH1BuCoTv	0.238	0.989	9	-4.278	1	0.218	0.0425	0.0129	0.0931	0.379	172.314	188227	4	29.28537	9	0
My Name Is Prince	Prince And The New Power Generation	spotify:track:20qyckJrLZQGQmNb5OmpkJ	0.798	0.942	8	-4.209	1	0.135	0.0223	0.00286	0.044	0.36	116.577	398333	4	24.10902	13	1
Candy - Original 12" Uk Mix	Cameo	spotify:track:1Wnxf7Nv0Q0ZPBFkjTjLED	0.804	0.821	11	-8.306	0	0.0698	0.0702	0.00168	0.128	0.73	108.772	345560	4	36.09424	14	0
The Memory Remains	Metallica	spotify:track:0vhOJ8a3M2LWnBNrDXJKDl	0.432	0.904	10	-3.697	0	0.0432	0.000321	0.00982	0.206	0.6	144.401	279240	4	21.50653	11	1
Whatever You Say	Martina McBride	spotify:track:2fwTF4pELhEkd6sk3D1PnL	0.456	0.649	8	-6.157	1	0.0265	0.0323	4.02e-06	0.0461	0.0763	152.957	269893	4	40.47413	10	1
Stop The Rock	Apollo 440	spotify:track:2P2WxNOdEjjJ98dIeajyqu	0.6	0.987	10	-3.423	1	0.0762	0.267	0.0435	0.266	0.615	150.006	212707	4	38.95525	12	0
Tell Me Like It Is	Lulu	spotify:track:2x8y3AMerc8XyVrRytnXof	0.323	0.67	0	-7.928	1	0.0308	0.635	0.000701	0.317	0.769	168.867	148893	3	26.7649	8	0
Ridin' Low	L.A.D.	spotify:track:3PT25AfBT85mAQxqwyaLSh	0.699	0.722	5	-6.532	1	0.0735	0.158	0.000452	0.0523	0.673	197.562	252360	4	28.5646	12	1
Everything About You	Ugly Kid Joe	spotify:track:1O2ACd0zg4GYgQRhLBGYDV	0.501	0.803	1	-8.449	1	0.0547	0.00881	1.78e-06	0.107	0.738	122.458	255160	4	35.68415	8	1
Boom Boom Boom	The Outhere Brothers	spotify:track:3zg4stPJlbNSBPA8HJzLZA	0.723	0.857	7	-9.989	1	0.241	0.0523	2.66e-05	0.149	0.642	129.87	201893	4	30.67783	10	1
One Track Mind	Johnny Thunders & The Heartbreakers	spotify:track:1bpMqhCC0xRfhFwCRzzCFV	0.282	0.954	0	-3.042	1	0.106	0.3	2.99e-05	0.0366	0.523	159.058	156387	4	62.77841	5	0
Zunga Zeng	K7	spotify:track:0XevPPcCBPovknaBw3lFvh	0.846	0.657	1	-9.642	1	0.14	0.0478	0.000363	0.0392	0.619	103.743	273000	4	29.58574	12	1
Rocket 69	The Lee Harvey Oswald Band	spotify:track:25Dz6IRdBbmBHVfanpJ5x6	0.354	0.858	5	-7.656	0	0.0609	0.000111	0.688	0.135	0.593	153.059	209667	4	51.04368	10	0
Figure Of Eight	Paul McCartney	spotify:track:4o89rVjs2NpDQbhQmURsRs	0.723	0.595	4	-9.159	1	0.0301	0.158	0.000476	0.117	0.564	114.106	207200	4	15.68021	9	1
So Anxious	Ginuwine	spotify:track:2zbjlcLi1VQWqDNYdhyx1l	0.733	0.395	6	-11.959	0	0.0366	0.279	2.37e-06	0.468	0.661	96.085	276067	4	45.71957	8	1
The Laundry	The Lilac Time	spotify:track:35wHk7HJqp2JlZzpLtfoKd	0.625	0.633	9	-12.293	1	0.0304	0.0912	1.03e-05	0.0905	0.665	120.117	214093	4	28.33059	10	0
I Am the One	Rancid	spotify:track:3RonYFpnxB9gGVOr5Tizvm	0.452	0.953	2	-7.859	1	0.066	0.0299	0	0.16	0.515	122.773	117200	4	25.26637	7	0
Slam	Onyx	spotify:track:0W2mz7mvaBaEsC4rmoRNPn	0.876	0.71	11	-12.908	1	0.347	0.0654	0.00312	0.918	0.724	98.305	218333	4	19.18055	10	1
Without Your Love	Angelina	spotify:track:6sh59otrw1iwZCT3xz6V0y	0.732	0.891	3	-7.476	0	0.0298	0.0678	0.446	0.089	0.943	134.034	231760	4	43.7104	11	1
Liquid Swords	Genius/GZA	spotify:track:7bp5DfkdK1OAvNJ1U4HfDA	0.704	0.642	1	-10.11	1	0.39	0.00704	1.43e-06	0.161	0.72	92.09	209973	4	23.7503	12	1
Of Wolf And Man - Live	Metallica	spotify:track:3wHjbDGFrHN17FWg4owTkc	0.389	0.976	1	-3.51	0	0.0701	1.32e-05	4.83e-05	0.977	0.321	125.681	258867	4	80.63213	11	0
Lately	Jodeci	spotify:track:5hIljtQ1fRvDRc1aHdhwWK	0.377	0.315	1	-12.641	1	0.0616	0.631	0	0.946	0.27	125.998	373627	4	18.15908	21	1
Mon ami le BrÃÂÃÂÃÂÃÂ©silien	Billy Nencioli	spotify:track:0ZcddngGjEGcminHS2pFhN	0.55	0.543	4	-10.295	1	0.0545	0.391	0	0.306	0.736	130.939	146667	4	58.05548	5	0
Silly Ho	TLC	spotify:track:79Dduf9L3DBCsmqgv5feXO	0.837	0.784	9	-3.874	1	0.0866	0.0387	0.471	0.32	0.836	145.578	255160	3	40.50438	8	1
L'ÃÂÃÂÃÂÃÂ¢me des poÃÂÃÂÃÂÃÂ¨tes	Charles Trenet	spotify:track:67FiwcIh6TyjgA6Ji1LJf4	0.455	0.155	5	-15.213	1	0.0335	0.983	0.0235	0.0952	0.468	98.891	164400	4	83.54247	6	0
Spaceman	Babylon Zoo	spotify:track:0uQcP7QVoLvaFsORsdrgNh	0.46	0.873	0	-7.96	1	0.0602	0.0161	4.27e-05	0.255	0.485	146.247	242493	4	35.12846	11	0
A Bad Goodbye	Clint Black With Wynonna	spotify:track:1XTgqedadpTqNod7SvpiP1	0.401	0.261	11	-10.409	1	0.0315	0.8	1.63e-06	0.215	0.192	70.805	219293	4	26.43652	10	1
Beale Street Blues	Eartha Kitt	spotify:track:2Q1D7CLJqmhbYtjGoAABOW	0.532	0.338	10	-8.673	1	0.03	0.738	0	0.476	0.54	107.437	191933	4	28.32353	11	0
Money In The Ghetto	Too $hort	spotify:track:0aMhtRysxPRDSYtY1E1rwt	0.951	0.51	1	-9.75	1	0.178	0.0468	3.04e-06	0.211	0.386	103.065	343733	4	49.13003	15	1
You and Me Just Started	Linda Taylor	spotify:track:5YKj3GJkiWJ53B3757HuaB	0.857	0.569	9	-11.339	0	0.177	0.0275	0.0578	0.214	0.955	112.878	306440	4	69.68815	12	0
Come Back To Me	Janet Jackson	spotify:track:0NSSqYISjnav81CEn6EgBY	0.428	0.409	5	-12.346	0	0.0271	0.626	0.00961	0.138	0.0611	77.906	332742	4	25.32579	13	1
It Must Be Love	Ty Herndon	spotify:track:4clg6kDhG2jceRFk8nqqRg	0.622	0.784	4	-4.576	1	0.0342	0.249	0	0.121	0.727	115.958	212307	4	35.8958	6	1
Somebody's Out There Watching	The Kinleys	spotify:track:1J2q9vOL8xL1MQXFazHB8y	0.606	0.805	7	-5.451	1	0.0318	0.125	0	0.351	0.44	81.488	215640	4	47.66	10	1
If I Were A Bell - Live	Blossom Dearie	spotify:track:65Q8swSRmZ0WZOY7uHr4my	0.489	0.226	7	-24.972	1	0.0945	0.914	0.593	0.53	0.341	111.207	291067	4	21.16694	11	0
Allotropy - 2nd Movement	Chris & Cosey	spotify:track:2Pt1A9m5Qcze260yWwvC9L	0.593	0.336	1	-18.659	1	0.0372	0.487	0.226	0.0697	0.603	90.526	362853	4	36.76583	14	0
Rocket Man (I Think It's Going To Be A Long Long Time)	Elton John	spotify:track:7GqKRV0pbiDrKmhu8D55JH	0.608	0.376	10	-15.198	1	0.0306	0.434	2.91e-06	0.114	0.355	136.828	280800	4	56.487	11	0
When You're Smiling	Des O'Connor	spotify:track:4cJW0a93Wbs03aj5fr2k2a	0.534	0.323	11	-11.937	0	0.0329	0.638	0	0.0479	0.645	117.23	168800	4	52.87874	7	0
Doin' My Time	Flamin' Groovies	spotify:track:3PZvPsEM4fqvecE7DyYttn	0.449	0.332	1	-12.758	1	0.0339	0.375	0.000218	0.0832	0.661	62.851	164533	4	79.07628	7	0
It Should Have Been You - Larry Levan Mix	Gwen Guthrie	spotify:track:0TZppSbfCSbfLOKAgNkrUm	0.84	0.717	9	-6.06	1	0.0921	0.00969	0.00116	0.165	0.757	118.5	427933	4	89.35123	15	0
Chain Of Fools	Little Caesar	spotify:track:5EimBXIpSxuVaGXz6m5Tif	0.613	0.77	2	-8.626	1	0.0447	0.00333	1.92e-05	0.318	0.607	116.129	328160	4	20.66258	15	1
New Generation	The Trashmen	spotify:track:7r0DCtk6XRgD21BdVa6vCp	0.48	0.876	6	-10.844	1	0.0658	0.186	0.000138	0.435	0.896	84.144	122640	4	18.48991	8	0
Comedown	Bush	spotify:track:7yX8ayPTlR5kjECfCyS7ZN	0.457	0.743	11	-7.835	0	0.0567	0.000154	0.000431	0.107	0.379	139.659	326600	4	62.24363	11	0
Roll Roll Train	Hasil Adkins	spotify:track:4uHPaGoeZfSzuUdkufgZqk	0.271	0.9	4	-7.397	1	0.0702	0.562	0.786	0.223	0.836	170.758	161760	4	30.64311	10	0
Dance of Maria	Elias Rahbani	spotify:track:4Pz6wlElvVe3JsLaRsj6kW	0.469	0.513	1	-11.526	1	0.0334	0.0107	0.549	0.286	0.478	99.691	167293	4	45.79133	8	0
Too Funky	George Michael	spotify:track:4KjPPpRbthW8dSNdisR2Wi	0.659	0.893	1	-8.324	1	0.076	0.0211	0.308	0.72	0.756	98.262	224933	4	34.7328	10	1
Twilight Zone	2 Unlimited	spotify:track:4UuhI4gOPHmv15xOnGIJ9x	0.7	0.99	3	-7.559	0	0.0499	0.0873	0.00211	0.151	0.77	127.884	248197	4	31.12469	15	1
Shoots and Ladders	Korn	spotify:track:3ezGIgTmk2BZy9C3j0x1h9	0.277	0.744	0	-9.756	0	0.0868	0.00681	0.00466	0.246	0.227	93.669	322133	4	27.78266	8	0
Eve of Samaine	Chris & Cosey	spotify:track:77NtPdxbywXl7UbEdymIuN	0.171	0.0438	10	-30.869	1	0.0405	0.694	0.932	0.12	0.0323	120.208	447933	4	44.30995	21	0
Ambitionz Az A Ridah	2Pac	spotify:track:3ssX20QT5c3nA9wk78V1LQ	0.801	0.908	2	-6.554	1	0.221	0.00253	0.000655	0.0698	0.805	87.279	278387	4	47.12332	14	0
I'm In Love (Previously Unissued Version) - Romance On The High Seas (1948)	Doris Day	spotify:track:0DLBKGslPDTptzA0Mw2E54	0.579	0.224	7	-12.592	1	0.109	0.921	0.00327	0.831	0.395	103.511	118467	4	39.39766	5	0
Rico Suave	Gerardo	spotify:track:6FfdQJ9HJcJAvsPVIyoGZ5	0.798	0.817	11	-11.337	0	0.121	0.00596	6.29e-05	0.0548	0.446	105.931	291667	4	32.24284	14	1
Who Put the Bomp (In the Bomp Bomp Bomp)	Frankie Lymon & The Teenagers	spotify:track:4oxmCxDlcmFQi0PFwLyrB7	0.56	0.493	5	-10.07	1	0.0365	0.634	0	0.425	0.849	83.787	179467	4	46.57124	9	0
